"Participant","MIST_correct_Pretest_covid","MIST_dprime_Pretest_covid","MIST_criterion_Pretest_covid","MIST_aprime_Pretest_covid","MIST_bppd_Pretest_covid","MIST_correct_Pretest_general","MIST_dprime_Pretest_general","MIST_criterion_Pretest_general","MIST_aprime_Pretest_general","MIST_bppd_Pretest_general","MIST_correct_Posttest_general","MIST_dprime_Posttest_general","MIST_criterion_Posttest_general","MIST_aprime_Posttest_general","MIST_bppd_Posttest_general","MIST_correct_Posttest_covid","MIST_dprime_Posttest_covid","MIST_criterion_Posttest_covid","MIST_aprime_Posttest_covid","MIST_bppd_Posttest_covid","MIST_correct_Diff_covid","MIST_correct_Diff_general","MIST_dprime_Diff_covid","MIST_dprime_Diff_general","MIST_criterion_Diff_covid","MIST_criterion_Diff_general","MIST_aprime_Diff_covid","MIST_aprime_Diff_general","MIST_bppd_Diff_covid","MIST_bppd_Diff_general","MOCRI_correct_Pre","MOCRI_correct_Post","MOCRI_dprime_Pre","MOCRI_dprime_Post","MOCRI_criterion_Pre","MOCRI_criterion_Post","MOCRI_aprime_Pre","MOCRI_aprime_Post","MOCRI_bppd_Pre","MOCRI_bppd_Post","MOCRI_correct_Diff","MOCRI_dprime_Diff","MOCRI_criterion_Diff","MOCRI_bppd_Diff","Experiment_Duration","Date_OSF","Date","Time","Browser","Mobile","Platform","Screen_Width","Screen_Height","Gender","Education","Age","Ethnicity","Intervention_Duration","BFI_Duration","BFI10_1","BFI10_2","BFI10_3","BFI10_4","BFI10_5","BFI10_6","BFI10_7","BFI10_8","BFI10_9","BFI10_10","VSA_Duration","VSA_1","VSA_2","VSA_3","VSA_4","VSA_5","VSA_6","GCBS_Duration","GCBS15_8","GCBS15_2","GCBS15_3","GCBS15_6","GCBS15_11","GCBS15_1","GCBS15_5","GCBS15_13","GCBS15_15","GCBS15_12","GCBS15_9","GCBS15_7","GCBS15_14","GCBS15_4","GCBS15_10","Intervention_Questions_Confidence","Intervention_Questions_Score","Intervention","Intervention_Questions_Duration","Intervention_Questions_Favorite","Intervention_Questions_Repeat","Intervention_Questions_Recommend","Consent_Duration","Waitdatasaving_Duration","MIST_Duration_Pre","MIST_Duration_Post","Political_LiberalConservative","Political_Affiliation","VSA_Conservatism","VSA_Traditionalism","VSA_Authoritarianism","VSA_General","BFI_Agreeableness","BFI_Extraversion","BFI_Conscientiousness","BFI_Neuroticism","BFI_Openness","GCBS_GovernmentMalfeasance","GCBS_Extraterrestrial","GCBS_Malevolent","GCBS_Wellbeing","GCBS_Control","GCBS_General"
"fv550587mg",0.5,0,-1.38299412710064,0.5,0,0.5,0,-1.86273186742165,0.5,0,0.483870967741935,0.0364593317589359,-1.29978123142407,0.517349137931034,-0.977272727272727,0.5,0,-1.38299412710064,0.5,0,0,-0.0161290322580645,0,0.0364593317589359,0,0.562950635997582,0,0.0173491379310344,0,-0.977272727272727,0.5,0.5,0,0.673595184942148,-1.46523379268552,-1.12843620021445,0.5,0.705128205128205,0,-0.958904109589041,0,0.673595184942148,0.336797592471074,-0.958904109589041,41.7379333333333,"2024-10-18 15:01:01.504692+00:00","18/10/2024","09:20:17","chrome","False","Windows 10",1600,1057,"Man","High School",65,"Caucasian",29.8628333333333,1.1873,4,4,3,4,3,4,3,4,3,4,0.895133333333333,6,5,7,7,7,7,1.57621666666667,4,4,3,4,4,4,4,3,3,3,4,4,4,4,4,"Greatly improved","","BadNews",0.0936833333333333,"","","",0.242616666666667,0.0588666666666667,1.6479,2.08976666666667,6,"Democrat",3.5,4,4,3.83333333333333,3.5,3,3.5,2.5,3.5,4,3.33333333333333,3.66666666666667,4,3.66666666666667,3.73333333333333
"9gyq37p5cy",0.6,0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,0.666666666666667,0.816334271584344,-0.170965026463384,0.740274599542334,-0.272340425531915,0.806451612903226,1.77586282831603,0.430079483145521,0.876103767968957,0.644329896907216,0.8,1.59342252134856,-0.586282866426357,0.850649350649351,-0.774193548387097,0.2,0.139784946236559,1.12936116540041,0.959528556731688,-0.143823794204353,0.601044509608905,0.195093795093795,0.135829168426623,-0.158808933002481,0.916670322439131,0,0,-1.83134014948609,-1.83134014948609,0.549563717942476,0.549563717942476,0.876068376068376,0.876068376068376,0.756756756756757,0.756756756756757,0,0,0,0,27.2050166666667,"2024-10-18 14:53:26.673403+00:00","18/10/2024","10:26:10","chrome","False","Windows 10",2560,1305,"Woman","Bachelor",28,"caucasian",16.0435166666667,0.42285,0,1,4,1,1,4,4,2,4,3,0.603183333333333,5,0,0,8,3,3,1.21871666666667,0,1,0,0,0,0,0,0,3,1,0,1,0,0,1,"No impact","46905","Tetris",0.32775,"things got harder as you went on","yes","yes",0.212816666666667,0.0455333333333333,2.69582833333313,2.37149833333393,1,"Other",1.5,0,4,1.83333333333333,1.5,5,2,4.5,4,0,0,1,0,1.33333333333333,0.466666666666667
"bl6prsnbw8",0.6,0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,0.733333333333333,1.15826432451111,0,0.804347826086957,0,0.645161290322581,1.01870398683787,0.808658903884602,0.768316527539398,0.87962962962963,0.6,0.42085678849585,-6.93889390390723e-17,0.642857142857143,-1.71291552370738e-16,0,-0.0881720430107527,-0.0432045674523074,-0.139560337673242,0.442459072222003,0.808658903884602,-0.0126984126984125,-0.0360312985475588,0.615384615384615,0.87962962962963,0.166666666666667,0.416666666666667,-0.36610635680057,0.791638607743375,0.183053178400285,-0.395819303871687,0.626984126984127,0.733766233766234,0.285714285714286,-0.571428571428571,0.25,1.15774496454394,-0.578872482271972,-0.857142857142857,92.0304,"2024-10-18 14:51:03.815443+00:00","18/10/2024","06:18:57","chrome","False","Windows 10",1536,730,"Woman","Bachelor",33,"Hispanic",24.4038333333333,1.52638333333333,1,3,0,1,3,3,1,3,3,4,26.9214166666667,6,3,2,6,8,2,3.10401666666667,4,4,4,0,3,2,0,4,3,3,0,4,3,2,4,"Greatly improved","4348","BadNews",1.19273333333333,"Building followers by manipulating and attacking critiques","Yes","Yes",0.0611166666666667,0.0578666666666667,15.3252766666671,6.56435833333333,2,"Republican",2.5,2,1,1.83333333333333,4,4,4.5,4,3.5,1.66666666666667,4,3.66666666666667,1.66666666666667,2.33333333333333,2.66666666666667
"a88pynsg65",0.7,0.884918144444006,-0.232030677974079,0.753968253968254,-0.363636363636364,0.6,0.480662478054837,-0.161918826294307,0.659663865546218,-0.254980079681275,0.548387096774194,0.220894497732555,-0.18885966159939,0.581048669467787,-0.293478260869565,0.8,1.59342252134856,-0.586282866426357,0.850649350649351,-0.774193548387097,0.1,-0.0516129032258065,0.708504376904556,-0.259767980322283,-0.354252188452278,-0.0269408353050831,0.0966810966810967,-0.0786151960784314,-0.410557184750733,-0.0384981811882904,0.25,0.25,-0.36610635680057,-0.36610635680057,-0.183053178400285,-0.183053178400285,0.626984126984127,0.626984126984127,-0.285714285714286,-0.285714285714286,0,0,0,0,56.0749333333333,"2024-10-18 14:42:43.105784+00:00","18/10/2024","09:46:35","chrome","False","Windows 10",1536,791,"Woman","Bachelor",31,"white",7.28288333333333,7.29383333333333,0,3,3,1,0,4,1,3,4,4,0.96225,7,0,0,8,4,4,1.1652,2,4,2,4,4,4,0,4,4,1,3,1,4,1,2,"No impact","1,345","BadNews",1.342,"I liked the interaction conversation messaging style","No, It was interesting once but I most likely wouldn't play this again.","probably not",0.13915,0.05255,22.3181183333337,3.27949499999881,0,"Other",0.5,0,4,1.5,4,5,3,4.5,5,4,2.66666666666667,2,2.66666666666667,2,2.66666666666667
"64agbret7f",0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.566666666666667,0.541589136155609,-1.04721632922573,0.677339901477833,-0.943699731903485,0.483870967741935,-0.268879499339566,-1.18357114763375,0.605330882352941,-0.964953271028037,0.3,-1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,-0.3,-0.0827956989247312,-1.88107010975727,-0.810468635495175,0.232030677974078,-0.136354818408022,0.0787878787878787,-0.0720090191248913,0.0631276901004303,-0.0212535391245522,0.333333333333333,0.25,-1.09912743588495,-1.46523379268552,-0.915670074743046,-0.732616896342761,0.776923076923077,0.82967032967033,-0.918032786885246,-0.857142857142857,-0.0833333333333333,-0.36610635680057,0.183053178400285,0.0608899297423888,36.8483,"2024-10-18 14:42:20.321364+00:00","18/10/2024","07:05:24","chrome","False","Windows 10",1168,568,"Woman","High School",55,"Caucasian",18.2889666666667,0.70845,4,4,0,3,1,0,3,4,1,1,2.24075,5,4,2,8,8,1,1.52821666666667,4,4,3,3,3,3,4,3,4,4,3,4,4,4,4,"Improved","1945","Tetris",0.477666666666667,"The challenge","Yes","Yes",0.0912666666666667,0.0616333333333333,4.71868166666652,5.19672166666686,4,"Democrat",3.5,1,0.5,1.66666666666667,3.5,1,5,2,3,3,3.33333333333333,4,3.66666666666667,4,3.6
"6chzer37j0",0.5,0,-0.674489750196082,0.5,0,0.533333333333333,0.335788009576211,0,0.617647058823529,0,0.741935483870968,1.20803637988775,-0.0248860276883171,0.812303388746803,-0.0416666666666668,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.1,0.208602150537634,0.708504376904556,0.872248370311535,-0.354252188452278,-0.0248860276883171,0.212121212121212,0.194656329923274,-0.941176470588235,-0.0416666666666668,0.0833333333333333,0,-2.2568724004289,-1.83134014948609,-0.336797592471074,0.549563717942476,0.91958041958042,0.876068376068376,-0.56,0.756756756756757,-0.0833333333333333,0.425532250942805,0.88636131041355,1.31675675675676,22.6207166666667,"2024-10-18 14:41:43.267778+00:00","18/10/2024","10:19:00","chrome","False","Windows 10",1536,742,"Woman","Bachelor",47,"Black",11.7467666666667,0.85735,1,4,4,0,1,4,1,3,3,4,0.519933333333333,6,2,5,1,8,1,1.4956,1,2,1,2,3,2,3,1,3,2,1,1,2,3,3,"Greatly improved","15000","BadNews",0.465316666666667,"Definitely the prompts","Yes","Yes",0.2939,0.0268166666666667,2.14892666666706,2.68956833333373,0,"Other",2,6,0.5,2.83333333333333,4.5,4.5,2.5,4.5,4.5,2.33333333333333,1,1.66666666666667,2,3,2
"e173nyjx23",0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.7,1.08840258198269,0.465788878258235,0.787581699346405,0.653061224489796,0.741935483870968,1.23427369216042,0.159284915067716,0.815628196930946,0.261467889908257,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0,0.0419354838709678,0,0.145871110177728,0,-0.306503963190519,0,0.028046497584541,0,-0.391593334581539,0.25,0,-0.36610635680057,-2.93046758537104,-0.183053178400285,0,0.626984126984127,0.961538461538462,-0.285714285714286,-2.0923433925628e-16,-0.25,-2.56436122857047,0.183053178400285,0.285714285714286,34.9807333333333,"2024-10-18 14:39:22.815599+00:00","18/10/2024","09:04:20","chrome","False","Windows 10",1280,551,"Woman","High School",23,"BLACK",16.6572666666667,0.599783333333333,3,3,1,3,0,1,3,3,3,4,0.7976,7,1,0,8,4,0,2.55361666666667,3,4,3,2,3,3,3,2,3,1,2,2,3,1,2,"No impact","5000","Tetris",0.754983333333333,"the time constraint ","yes","yes",0.753,0.02825,4.38125666666627,3.6128899999996,1,"Republican",1,0,2,1,3,2,4,3,5,2.66666666666667,2.66666666666667,2.33333333333333,2,2.66666666666667,2.46666666666667
"7g168q8p58",0.5,0,-0.210428394247925,0.5,0,0.5,0.0784124127331122,0.0392062063665561,0.530330882352941,0.0625,0.516129032258065,0.0497720553766342,-0.604018189943873,0.520330882352941,-0.753048780487805,0.4,-0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,-0.1,0.0161290322580645,-0.708504376904556,-0.028640357356478,-0.818313544400435,-0.643224396310429,0.212121212121212,-0.0099999999999999,-0.941176470588235,-0.815548780487805,0.333333333333333,0.25,0,0,-0.36610635680057,0,0.5,0.5,0,0,-0.0833333333333333,0,0.36610635680057,0,20.18105,"2024-10-18 14:35:10.193160+00:00","18/10/2024","10:14:54","chrome","False","Windows 10",1536,730,"Woman","Bachelor",28,"white",9.97681666666667,0.357733333333333,3,3,0,4,3,4,0,4,0,4,0.38635,0,8,7,2,2,5,0.435666666666667,2,2,3,3,3,3,4,3,3,3,3,3,3,4,1,"Slightly improved","12938","BadNews",0.531666666666667,"gaining followers","yes","yes",0.0909166666666667,0.0217166666666667,1.25177666666657,0.791938333333532,6,"Democrat",8,6.5,5.5,6.66666666666667,4.5,3.5,5,1,3.5,3,2.66666666666667,2.66666666666667,3.33333333333333,2.66666666666667,2.86666666666667
"wg9uvhbh89",0.5,0,0.210428394247925,0.5,0,0.7,1.4076532483793,0.614184273113887,0.82817118226601,0.786729857819905,0.806451612903226,1.89714305955909,0.36943936752399,0.889805097451274,0.581818181818182,0.4,-0.313972118460116,-0.367414453477983,0.611666666666667,-0.53125,-0.1,0.106451612903226,-0.313972118460116,0.489489811179793,-0.577842847725907,-0.244744905589897,0.111666666666667,0.0616339151852645,-0.53125,-0.204911676001723,0.25,0,-0.791638607743375,-2.93046758537104,-0.395819303871687,0,0.733766233766234,0.961538461538462,-0.571428571428571,-2.0923433925628e-16,-0.25,-2.13882897762767,0.395819303871687,0.571428571428571,27.8018166666667,"2024-10-18 14:28:13.333086+00:00","18/10/2024","10:00:22","chrome","False","Windows 10",1920,919,"Man","Master",69,"Caucasian",15.1383666666667,0.4058,4,4,0,4,2,3,0,4,0,2,0.5137,7,0,0,6,8,1,0.9165,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"No impact","14806","BadNews",0.384466666666667,"Finishing it","No","No",0.0552333333333333,0.0525,3.35338666666672,3.04168000000007,4,"Democrat",0.5,1,0.5,0.666666666666667,5,2.5,5,1,3,0,0,0,0,1,0.2
"0n8fa63rmh",0.2,-1.34897950039216,0,0.833333333333333,0,0.633333333333333,0.889009153368589,0.522916989417407,0.751736111111111,0.7,0.67741935483871,1.56342495695598,1.08101938894366,0.820174518318494,0.960843373493976,0.7,0.884918144444007,0.232030677974078,0.753968253968254,0.363636363636364,0.5,0.0440860215053763,2.23389764483617,0.674415803587395,0.232030677974078,0.558102399526252,-0.0793650793650793,0.0684384072073825,0.363636363636364,0.260843373493976,0.0833333333333333,0,-2.2568724004289,-2.93046758537104,-0.336797592471074,0,0.91958041958042,0.961538461538462,-0.56,-2.0923433925628e-16,-0.0833333333333333,-0.673595184942148,0.336797592471074,0.56,44.5496666666667,"2024-10-18 14:20:05.192468+00:00","18/10/2024","09:35:27","chrome","False","Windows 10",1498,1284,"Prefer not to answer","Bachelor",41,"African American",16.2669333333333,0.727666666666667,4,4,0,4,0,3,0,4,0,4,0.67035,0,4,8,0,3,4,1.62855,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,"No impact","4195","BadNews",0.543083333333333,"Seeing simulated input and response to posts","No","No",0.1385,0.0809,6.13001833333333,2.85921666666667,3,"Republican",6,8,4.5,6.16666666666667,5,2.5,5,1,5,2,1.66666666666667,2,2,2,1.93333333333333
"jem8fbq7sb",0.5,0,-0.210428394247925,0.5,0,0.8,1.58912233150514,0.215429003497013,0.86231884057971,0.357541899441341,0.806451612903226,2.16203877788732,0.781712478477992,0.888679463720972,0.900943396226415,0.6,1.07112317129668,-0.745989979896263,0.777962962962963,-0.852941176470588,0.1,0.00645161290322571,1.07112317129668,0.57291644638218,-0.535561585648338,0.566283474980979,0.277962962962963,0.0263606231412621,-0.852941176470588,0.543401496785074,0.0833333333333333,0.0833333333333333,-1.58327721548675,-1.58327721548675,0,0,0.863636363636364,0.863636363636364,8.24256487979283e-17,8.24256487979283e-17,0,0,0,0,34.3823166666667,"2024-10-18 14:18:17.432119+00:00","18/10/2024","09:43:50","edge-chromium","False","Windows 10",1358,642,"Woman","Bachelor",59,"White",18.2998333333333,0.657433333333333,3,3,1,3,3,1,2,4,3,3,0.964733333333333,2,1,0,6,4,4,1.65843333333333,3,1,2,1,1,1,1,1,2,1,1,1,1,2,2,"No impact","4174","Tetris",0.480616666666667,"The challenge","No","No",0.0551833333333333,0.0340666666666667,4.16095499999921,3.88125,1,"Other",3.5,1,4,2.83333333333333,3.5,2,4.5,3,3,1,2,1,1.33333333333333,1.66666666666667,1.4
"vy7036e9ns",0.5,0,0.210428394247925,0.5,0,0.566666666666667,0.323837652588613,-0.240331239027419,0.614285714285714,-0.367816091954023,0.612903225806452,0.536509019794455,-0.0310524005684397,0.674574764116173,-0.0500000000000001,0.5,0,-0.210428394247925,0.5,0,0,0.046236559139785,0,0.212671367205842,-0.42085678849585,0.209278838458979,0,0.0602890498304585,0,0.317816091954023,0.25,0.0833333333333333,-0.36610635680057,-1.58327721548675,-0.183053178400285,0,0.626984126984127,0.863636363636364,-0.285714285714286,8.24256487979283e-17,-0.166666666666667,-1.21717085868618,0.183053178400285,0.285714285714286,33.8306166666667,"2024-10-18 14:12:08.536405+00:00","18/10/2024","08:38:13","chrome","True","Android OS",980,1804,"Man","High School",41,"Caucasian ",18.46205,0.584983333333333,3,4,1,3,2,3,1,4,1,3,0.723066666666667,2,3,5,6,7,3,1.24515,3,3,1,3,2,3,1,3,4,4,1,4,3,2,4,"No impact","34000","Tetris",0.59125,"The music","Yes","Probably not ",0.528883333333333,0.08035,3.95113666666547,3.466725,4,"Democrat",4.5,3.5,2,3.33333333333333,4.5,3,4.5,2,3.5,2.66666666666667,2.33333333333333,3.66666666666667,2,3,2.73333333333333
"7sko04mhqj",0.4,-0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.633333333333333,0.639452174650513,0.0825239779964688,0.700501253132832,0.132780082987552,0.645161290322581,0.727119271981395,0.215572526264859,0.720724946156952,0.337209302325581,0.9,2.05748387729672,-0.354252188452278,0.904040404040404,-0.571428571428571,0.5,0.0118279569892473,2.76598825420128,0.0876670973308818,0.674489750196082,0.13304854826839,0.191919191919192,0.0202236930241204,0.369747899159664,0.20442921933803,0.25,0.166666666666667,0.36610635680057,-0.732212713601139,0.183053178400285,0,0.626984126984127,0.722222222222222,0.285714285714286,-1.81336427355442e-16,-0.0833333333333333,-1.09831907040171,-0.183053178400285,-0.285714285714286,69.4023166666667,"2024-10-18 14:11:36.740446+00:00","18/10/2024","09:02:04","chrome","False","Windows 10",1366,641,"Man","High School",58,"Southeast Asian-Filipino",29.4127333333333,2.25323333333333,1,3,0,3,2,3,0,4,0,3,4.03326666666667,0,7,5,4,3,8,5.59148333333333,1,1,1,0,2,1,0,1,2,1,0,0,2,1,1,"Improved","5","BadNews",0.642433333333333,"reactions","yes","yes",0.102633333333333,0.0466833333333333,12.0500416666667,5.66216166666696,1,"Other",7.5,4.5,6.5,6.16666666666667,4.5,4,5,1.5,3.5,1,1,0.666666666666667,1,1,0.933333333333333
"u1dapvprk0",0.9,2.05748387729672,-0.354252188452278,0.904040404040404,-0.571428571428571,0.766666666666667,2.16580126840863,-0.115479068102612,0.918283166109253,-0.210526315789473,0.741935483870968,1.46599800702938,0.585011893788849,0.836355356570941,0.768292682926829,0.6,0.858593614392597,-0.953697319904339,0.739646464646465,-0.925,-0.3,-0.024731182795699,-1.19889026290412,-0.69980326137925,-0.599445131452061,0.70049096189146,-0.164393939393939,-0.0819278095383125,-0.353571428571429,0.978818998716303,0.0833333333333333,0,-1.58327721548675,-2.93046758537104,0,0,0.863636363636364,0.961538461538462,8.24256487979283e-17,-2.0923433925628e-16,-0.0833333333333333,-1.3471903698843,0,-2.91659988054208e-16,42.36985,"2024-10-18 13:58:52.116392+00:00","18/10/2024","09:16:25","opera","False","Windows 10",1534,695,"Non-Binary","High School",34,"Arab and Jewish",15.9489166666667,0.90475,3,1,1,1,1,0,1,3,4,2,0.692183333333333,7,1,0,8,4,2,2.06696666666667,1,0,0,1,1,2,0,0,2,0,0,0,0,0,0,"Slightly improved","17.993","BadNews",0.6174,"Seeing how ridiculous conspiracy theorist are","No","Yes",0.0833166666666667,0.02775,9.36569333333373,4.41350500000119,0,"Other",1,0,3,1.33333333333333,3,1.5,4,4.5,3.5,1.33333333333333,0.333333333333333,0,0,0.666666666666667,0.466666666666667
"1vx03vd6zm",0.8,1.34897950039216,0,0.833333333333333,0,0.6,0.474404218657575,0,0.657894736842105,0,0.645161290322581,0.776421761147928,0.388210880573964,0.730625,0.5625,0.7,0.884918144444006,-0.232030677974079,0.753968253968254,-0.363636363636364,-0.1,0.0451612903225806,-0.464061355948157,0.302017542490352,-0.232030677974079,0.388210880573964,-0.0793650793650793,0.0727302631578947,-0.363636363636364,0.5625,0.0833333333333333,0.25,-2.2568724004289,0,-0.336797592471074,0,0.91958041958042,0.5,-0.56,0,0.166666666666667,2.2568724004289,0.336797592471074,0.56,57.2873833333333,"2024-10-18 13:58:18.843260+00:00","18/10/2024","09:00:56","chrome","False","Windows 10",1280,585,"Woman","Master",47,"Causacian",25.4571333333333,2.04723333333333,3,3,0,4,1,2,0,4,1,3,4.51526666666667,3,7,7,1,1,5,5.96403333333333,2,1,3,3,0,0,1,1,1,1,2,1,2,1,0,"Improved","5.538","BadNews",0.460533333333333,"the meme","yes","yes",0.271,0.0907833333333333,6.21404833333294,2.79405499999921,5,"Democrat",6,7,6,6.33333333333333,4.5,2.5,5,1.5,4,1,2,1,1.66666666666667,0.666666666666667,1.26666666666667
"uw4fa73ccy",0.6,0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,0.466666666666667,-0.165047955992938,0.319726087325256,0.562271062271062,0.472324723247232,0.483870967741935,-0.0621048011368793,0.268254509897227,0.52437850140056,0.404929577464789,0.4,-0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,-0.2,0.0172043010752688,-0.928122711896314,0.102943154856058,0,-0.0514715774280291,0,-0.037892560870502,0,-0.0673951457824437,0.0833333333333333,0.0833333333333333,-2.2568724004289,-1.58327721548675,-0.336797592471074,0,0.91958041958042,0.863636363636364,-0.56,8.24256487979283e-17,0,0.673595184942148,0.336797592471074,0.56,43.8935833333333,"2024-10-18 13:56:08.297389+00:00","18/10/2024","08:12:11","chrome","False","Windows 10",1600,773,"Woman","High School",43,"caucasian",17.3267833333333,2.83036666666667,3,3,0,1,1,0,1,4,3,2,1.39311666666667,7,1,0,8,8,1,8.30753333333333,3,2,2,3,3,3,3,2,3,2,2,4,4,2,3,"No impact","24432","Tetris",0.9051,"takes my mind off things","yes","yes",0.0741,0.0837,4.42645166666508,2.40981500000159,2,"Republican",1,0,0.5,0.5,4,1.5,5,4,3.5,3,2.33333333333333,2.66666666666667,2.66666666666667,3,2.73333333333333
"g0tecw873e",0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.833333333333333,1.78641193039751,-0.116784204050827,0.885185185185185,-0.203821656050955,0.741935483870968,1.30929707971525,0.355341629391958,0.823466192032368,0.539473684210526,0.7,0.884918144444006,-0.232030677974079,0.753968253968254,-0.363636363636364,0.1,-0.0913978494623656,0.17641376753945,-0.477114850682261,0.796711260674281,0.472125833442785,0.0418470418470419,-0.0617189931528167,0.577540106951872,0.743295340261482,0.25,0,-0.36610635680057,-1.83134014948609,-0.183053178400285,0.549563717942476,0.626984126984127,0.876068376068376,-0.285714285714286,0.756756756756757,-0.25,-1.46523379268552,0.732616896342761,1.04247104247104,33.9085333333333,"2024-10-18 13:52:02.314440+00:00","18/10/2024","09:18:01","chrome","False","Chrome OS",1536,743,"Woman","Bachelor",43,"white",13.6104166666667,0.813966666666667,1,3,3,3,4,0,3,1,4,3,0.58045,7,0,0,8,6,0,1.25383333333333,3,0,0,0,0,1,0,1,3,0,1,0,0,1,3,"Improved","5078","BadNews",1.01288333333333,"memes","no","yes",0.0672166666666667,0.0669333333333333,6.63013499999999,4.22696166666669,0,"Other",0.5,0,1,0.5,3,2.5,2,3.5,2.5,0.333333333333333,1.33333333333333,0,0.666666666666667,2,0.866666666666667
"a3ckuloczh",0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.466666666666667,-0.122150447386315,-0.463325289014883,0.547443181818182,-0.633333333333333,0.645161290322581,0.776421761147928,0.388210880573964,0.730625,0.5625,0.5,0,-0.210428394247925,0.5,0,-0.1,0.178494623655914,-0.708504376904556,0.898572208534243,0.818313544400435,0.851536169588847,-0.212121212121212,0.183181818181818,0.941176470588235,1.19583333333333,0,0,-2.93046758537104,-2.2568724004289,0,0.336797592471074,0.961538461538462,0.91958041958042,-2.0923433925628e-16,0.56,0,0.673595184942148,0.336797592471074,0.56,25.29835,"2024-10-18 13:51:56.119177+00:00","18/10/2024","09:26:34","chrome","False","Windows 10",1266,544,"Woman","Bachelor",24,"South Asian",10.9311833333333,0.612016666666667,1,3,3,2,0,4,1,3,2,3,0.618616666666667,8,1,7,0,7,4,1.97175,3,3,1,4,4,4,3,4,4,3,1,4,3,4,3,"Greatly improved","15,570","BadNews",0.3955,"The funny bot and learning","Yes","Yes",0.0590166666666667,0.0449666666666667,3.22143833333333,4.14421333333334,4,"Republican",0.5,7.5,2.5,3.5,4,4.5,3,3,4.5,4,2.66666666666667,3.33333333333333,2.66666666666667,3.33333333333333,3.2
"rjc175u3n6",0.6,0.42085678849585,-6.93889390390723e-17,0.642857142857143,-1.71291552370738e-16,0.666666666666667,0.965115400210432,0.245355590776428,0.769281559877956,0.384259259259259,0.67741935483871,1.1700237875777,0.732999003514688,0.792716784989858,0.848993288590604,0.8,1.34897950039216,0,0.833333333333333,0,0.2,0.010752688172043,0.928122711896314,0.204908387367266,6.93889390390723e-17,0.48764341273826,0.19047619047619,0.0234352251119022,1.71291552370738e-16,0.464734029331345,0,0,-1.83134014948609,-1.83134014948609,0.549563717942476,0.549563717942476,0.876068376068376,0.876068376068376,0.756756756756757,0.756756756756757,0,0,0,0,34.9584333333333,"2024-10-18 13:50:36.053911+00:00","18/10/2024","06:15:35","chrome","False","Windows 10",1381,694,"Woman","Master",35,"caucasian",10.1514166666667,0.6439,2,3,1,3,0,3,1,4,1,4,0.96555,6,2,0,1,7,1,3.7595,1,0,0,1,1,1,3,2,1,0,0,0,0,1,2,"No impact","16000","Tetris",0.42665,"it got progressively faster","no","no",0.1344,0.0654333333333333,8.6736950000003,6.3593949999998,2,"Republican",2,3.5,1,2.16666666666667,4,3.5,4.5,2,5,1,1,0,0.333333333333333,2,0.866666666666667
